timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728129514214,183,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-1,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,183,0,119
1728129514268,194,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-2,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,194,0,114
1728129514315,220,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-3,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,220,0,143
1728129514376,177,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-4,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,177,0,114
1728129514422,214,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-5,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,214,0,134
1728129514463,178,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-6,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,178,0,115
1728129514513,226,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-7,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,226,0,138
1728129514563,187,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-8,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,187,0,114
1728129514613,200,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-9,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,200,0,123
1728129514663,192,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-10,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,192,0,116
1728129514713,208,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-11,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,207,0,135
1728129514764,200,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-12,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,200,0,125
1728129514813,222,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-13,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,222,0,124
1728129514863,182,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-14,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,182,0,117
1728129514913,207,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-15,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,207,0,135
1728129514963,181,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-16,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,181,0,116
1728129515013,201,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-17,text,true,,1378,139,5,5,https://reqres.in/api/users?page=2&per_page=10,201,0,122
1728129515063,192,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-18,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,192,0,123
1728129515114,194,Get User Request with Query Parameters,200,OK,PT-005 Thread Group 1-19,text,true,,1378,139,4,4,https://reqres.in/api/users?page=2&per_page=10,194,0,122
