timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728120503872,286,Update User Payload,200,OK,PT-002 Thread Group 1-1,text,true,,885,484,3,3,https://reqres.in/api/users/2,286,0,119
1728120503978,284,Update User Payload,200,OK,PT-002 Thread Group 1-2,text,true,,885,484,3,3,https://reqres.in/api/users/2,284,0,116
1728120504070,246,Update User Payload,200,OK,PT-002 Thread Group 1-3,text,true,,885,472,3,3,https://reqres.in/api/users/2,246,0,123
1728120504170,268,Update User Payload,200,OK,PT-002 Thread Group 1-4,text,true,,885,460,3,3,https://reqres.in/api/users/2,268,0,115
1728120504270,253,Update User Payload,200,OK,PT-002 Thread Group 1-5,text,true,,885,480,3,3,https://reqres.in/api/users/2,253,0,114
1728120504371,262,Update User Payload,200,OK,PT-002 Thread Group 1-6,text,true,,885,488,3,3,https://reqres.in/api/users/2,262,0,113
1728120504470,245,Update User Payload,200,OK,PT-002 Thread Group 1-7,text,true,,877,488,3,3,https://reqres.in/api/users/2,245,0,122
1728120504571,244,Update User Payload,200,OK,PT-002 Thread Group 1-8,text,true,,877,500,3,3,https://reqres.in/api/users/2,244,0,123
1728120504671,239,Update User Payload,200,OK,PT-002 Thread Group 1-9,text,true,,877,488,3,3,https://reqres.in/api/users/2,239,0,121
1728120504770,244,Update User Payload,200,OK,PT-002 Thread Group 1-10,text,true,,877,492,3,3,https://reqres.in/api/users/2,244,0,123
1728120504871,251,Update User Payload,200,OK,PT-002 Thread Group 1-11,text,true,,877,480,3,3,https://reqres.in/api/users/2,251,0,113
1728120504970,250,Update User Payload,200,OK,PT-002 Thread Group 1-12,text,true,,877,480,3,3,https://reqres.in/api/users/2,250,0,120
1728120505070,254,Update User Payload,200,OK,PT-002 Thread Group 1-13,text,true,,877,492,3,3,https://reqres.in/api/users/2,254,0,115
1728120505171,252,Update User Payload,200,OK,PT-002 Thread Group 1-14,text,true,,877,496,3,3,https://reqres.in/api/users/2,252,0,116
1728120505271,251,Update User Payload,200,OK,PT-002 Thread Group 1-15,text,true,,877,460,3,3,https://reqres.in/api/users/2,251,0,115
1728120505369,254,Update User Payload,200,OK,PT-002 Thread Group 1-16,text,true,,877,460,3,3,https://reqres.in/api/users/2,254,0,116
1728120505469,260,Update User Payload,200,OK,PT-002 Thread Group 1-17,text,true,,881,500,3,3,https://reqres.in/api/users/2,260,0,123
1728120505570,249,Update User Payload,200,OK,PT-002 Thread Group 1-18,text,true,,881,460,3,3,https://reqres.in/api/users/2,249,0,115
1728120505670,260,Update User Payload,200,OK,PT-002 Thread Group 1-19,text,true,,881,500,3,3,https://reqres.in/api/users/2,260,0,119
1728120505771,244,Update User Payload,200,OK,PT-002 Thread Group 1-20,text,true,,881,488,3,3,https://reqres.in/api/users/2,244,0,124
1728120505873,250,Update User Payload,200,OK,PT-002 Thread Group 1-21,text,true,,881,480,3,3,https://reqres.in/api/users/2,250,0,122
1728120505970,252,Update User Payload,200,OK,PT-002 Thread Group 1-22,text,true,,881,484,3,3,https://reqres.in/api/users/2,252,0,113
1728120506069,249,Update User Payload,200,OK,PT-002 Thread Group 1-23,text,true,,881,480,3,3,https://reqres.in/api/users/2,249,0,114
1728120506170,255,Update User Payload,200,OK,PT-002 Thread Group 1-24,text,true,,881,468,3,3,https://reqres.in/api/users/2,255,0,114
1728120506270,254,Update User Payload,200,OK,PT-002 Thread Group 1-25,text,true,,881,492,3,3,https://reqres.in/api/users/2,254,0,121
1728120506369,249,Update User Payload,200,OK,PT-002 Thread Group 1-26,text,true,,881,476,3,3,https://reqres.in/api/users/2,249,0,116
1728120506469,241,Update User Payload,200,OK,PT-002 Thread Group 1-27,text,true,,881,488,3,3,https://reqres.in/api/users/2,241,0,122
1728120506570,247,Update User Payload,200,OK,PT-002 Thread Group 1-28,text,true,,881,468,3,3,https://reqres.in/api/users/2,247,0,113
1728120506671,250,Update User Payload,200,OK,PT-002 Thread Group 1-29,text,true,,881,472,3,3,https://reqres.in/api/users/2,250,0,121
1728120506770,254,Update User Payload,200,OK,PT-002 Thread Group 1-30,text,true,,881,472,3,3,https://reqres.in/api/users/2,254,0,122
1728120506870,242,Update User Payload,200,OK,PT-002 Thread Group 1-31,text,true,,881,484,3,3,https://reqres.in/api/users/2,242,0,121
1728120506970,242,Update User Payload,200,OK,PT-002 Thread Group 1-32,text,true,,881,492,3,3,https://reqres.in/api/users/2,242,0,123
1728120507070,258,Update User Payload,200,OK,PT-002 Thread Group 1-33,text,true,,881,460,3,3,https://reqres.in/api/users/2,258,0,122
1728120507170,247,Update User Payload,200,OK,PT-002 Thread Group 1-34,text,true,,881,496,3,3,https://reqres.in/api/users/2,247,0,122
1728120507270,246,Update User Payload,200,OK,PT-002 Thread Group 1-35,text,true,,881,480,3,3,https://reqres.in/api/users/2,246,0,112
1728120507371,247,Update User Payload,200,OK,PT-002 Thread Group 1-36,text,true,,881,488,3,3,https://reqres.in/api/users/2,247,0,115
